order_id,order_value,category,customer_type,customer_order_count,payment_method,delivery_pincode_risk_tier,discount_percent,order_hour,day_of_week,returned_or_disputed
ORD105851,334,grocery,returning,4,UPI,low,6,12,Fri,0
ORD100467,312,grocery,returning,7,netbanking,low,22,8,Sun,1
ORD100005,451,grocery,new,0,COD,low,13,17,Fri,0
ORD102595,965,grocery,returning,6,UPI,low,2,20,Mon,0
ORD104324,2253,electronics,new,0,card,medium,4,23,Wed,0
ORD101063,2211,home,returning,9,COD,medium,12,17,Wed,1
ORD102590,3173,beauty,new,0,card,medium,1,3,Sun,0
ORD106968,1840,home,new,0,UPI,high,3,5,Fri,0
ORD101160,17516,electronics,returning,6,COD,medium,8,2,Mon,0
ORD102870,2633,home,returning,5,COD,low,11,11,Thu,0
ORD107316,433,grocery,new,0,UPI,medium,14,17,Mon,0
ORD102397,2733,electronics,new,0,UPI,medium,19,13,Wed,0
ORD103421,2530,apparel,new,0,UPI,low,12,3,Thu,0
ORD106767,1895,apparel,new,0,UPI,low,25,12,Thu,0
ORD107707,2303,apparel,returning,7,netbanking,high,26,4,Mon,1
ORD102709,4574,home,new,0,UPI,medium,34,0,Sun,0
ORD107031,2049,apparel,returning,10,wallet,high,61,22,Tue,0
ORD101312,2414,home,new,0,card,low,10,22,Wed,0
ORD103448,2886,apparel,returning,4,COD,low,79,11,Fri,0
ORD103812,4991,home,new,0,UPI,low,4,13,Thu,0
ORD107438,976,apparel,returning,7,UPI,high,9,4,Thu,0
ORD102362,1168,apparel,returning,4,COD,low,20,14,Tue,0
ORD101975,25153,electronics,returning,9,netbanking,medium,5,20,Tue,0
ORD103514,659,grocery,new,0,netbanking,low,31,3,Sat,0
ORD105401,14516,electronics,returning,7,card,low,11,17,Fri,0
ORD105637,1417,beauty,returning,7,COD,low,3,19,Fri,0
ORD107448,1572,apparel,returning,8,netbanking,medium,3,20,Wed,0
ORD102472,1908,beauty,returning,9,card,low,23,2,Tue,0
ORD106738,2041,beauty,new,0,UPI,low,2,9,Sun,0
ORD104007,23207,electronics,returning,7,COD,high,3,22,Thu,0
ORD104718,4821,home,new,0,card,high,26,9,Sun,1
ORD106177,691,apparel,new,0,COD,medium,5,19,Fri,0
ORD101493,1911,beauty,new,0,UPI,high,15,7,Sun,0
ORD104206,3833,electronics,new,0,card,low,14,17,Tue,0
ORD106371,4353,electronics,returning,6,card,low,12,21,Mon,1
ORD102158,1428,apparel,new,0,card,low,34,1,Mon,0
ORD101169,41339,electronics,returning,4,card,low,1,16,Sat,1
ORD107227,522,apparel,returning,4,UPI,low,16,2,Mon,0
ORD100232,577,grocery,new,0,card,low,1,13,Fri,0
ORD100066,3506,home,new,0,UPI,medium,10,22,Fri,1
ORD101603,736,beauty,returning,9,UPI,medium,2,2,Tue,0
ORD103283,9268,electronics,returning,3,card,high,33,20,Tue,0
ORD103596,459,grocery,new,0,UPI,medium,29,0,Tue,0
ORD104632,5960,apparel,returning,5,UPI,medium,12,8,Fri,0
ORD100125,1269,apparel,new,0,UPI,low,12,17,Mon,0
ORD106229,483,apparel,returning,4,COD,low,20,15,Tue,0
ORD105350,342,grocery,returning,6,wallet,medium,7,17,Sun,0
ORD101976,2485,apparel,returning,6,COD,low,2,22,Sat,1
ORD107228,9045,electronics,new,0,UPI,low,1,4,Thu,0
ORD107172,431,beauty,new,0,wallet,low,21,6,Fri,0
ORD102075,2797,home,new,0,UPI,medium,2,1,Thu,0
ORD104580,2281,home,returning,7,netbanking,low,7,14,Mon,0
ORD105750,6781,electronics,returning,8,COD,low,24,4,Wed,0
ORD107551,4848,home,new,0,UPI,medium,5,2,Sat,0
ORD103086,27960,electronics,new,0,wallet,medium,33,12,Sat,0
ORD103345,2206,home,returning,5,UPI,low,6,0,Tue,0
ORD107147,603,beauty,new,0,UPI,low,1,19,Sun,0
ORD105870,4470,home,returning,9,UPI,high,2,23,Mon,0
ORD106506,1029,grocery,returning,4,card,low,2,3,Fri,0
ORD100918,1942,apparel,returning,6,UPI,low,2,14,Fri,0
ORD101646,418,apparel,returning,6,netbanking,low,0,14,Thu,0
ORD105431,913,apparel,returning,8,card,low,24,18,Sun,0
ORD106842,961,beauty,returning,13,card,low,13,6,Sun,0
ORD104621,910,grocery,returning,5,UPI,low,28,18,Sat,0
ORD106809,607,beauty,returning,9,UPI,low,4,8,Thu,0
ORD100364,3286,home,new,0,UPI,medium,14,15,Wed,0
ORD102125,1130,apparel,returning,2,wallet,high,8,9,Sat,0
ORD104123,1649,apparel,new,0,card,medium,1,19,Sat,1
ORD104569,11849,home,returning,5,COD,low,21,22,Wed,0
ORD100638,1036,beauty,returning,5,UPI,medium,37,1,Sun,0
ORD102766,697,apparel,new,0,card,low,1,8,Sat,0
ORD105811,14637,electronics,returning,8,card,low,1,7,Sat,0
ORD101276,17557,electronics,returning,6,COD,low,34,2,Wed,0
ORD107491,889,grocery,returning,5,netbanking,medium,25,20,Fri,0
ORD104720,4570,apparel,new,0,netbanking,low,11,18,Sun,0
ORD102055,2025,apparel,returning,6,COD,low,0,22,Thu,0
ORD105376,626,apparel,new,0,UPI,low,9,17,Fri,0
ORD105145,1309,beauty,returning,7,COD,medium,16,23,Wed,0
ORD104432,908,beauty,returning,4,UPI,low,6,7,Sat,0
ORD103644,5625,electronics,returning,5,UPI,low,43,15,Wed,0
ORD102878,1445,home,new,0,card,low,1,0,Sun,0
ORD106493,26717,electronics,returning,5,card,medium,7,3,Tue,0
ORD102286,1276,grocery,returning,7,netbanking,medium,34,18,Sat,0
ORD102261,261,grocery,returning,5,UPI,low,42,18,Wed,0
ORD102296,763,beauty,returning,6,UPI,medium,2,21,Sun,0
ORD105932,598,apparel,returning,9,netbanking,high,2,17,Thu,0
ORD101753,3416,beauty,returning,7,card,medium,7,22,Wed,0
ORD105197,6000,apparel,returning,6,netbanking,medium,4,16,Tue,0
ORD101968,2063,apparel,new,0,UPI,medium,2,20,Fri,1
ORD106954,1125,beauty,returning,7,UPI,low,5,11,Mon,0
ORD103117,1171,home,returning,6,netbanking,low,38,4,Sun,0
ORD102393,7269,electronics,new,0,card,low,12,4,Wed,1
ORD100523,3079,home,new,0,netbanking,low,2,2,Mon,0
ORD106376,849,apparel,new,0,card,low,9,22,Sun,0
ORD106788,1011,beauty,returning,9,card,low,16,23,Sat,0
ORD105524,1916,apparel,returning,5,card,low,1,15,Sat,0
ORD106677,392,grocery,new,0,UPI,low,10,8,Fri,0
ORD103900,17383,electronics,new,0,UPI,high,12,15,Tue,0
ORD107454,856,grocery,returning,9,netbanking,low,0,9,Fri,0
ORD104699,293,beauty,returning,9,card,low,6,15,Thu,0
ORD105585,635,grocery,returning,5,COD,low,36,7,Mon,0
ORD107063,5158,electronics,returning,6,COD,high,8,11,Fri,0
ORD103122,2814,apparel,new,0,card,medium,0,22,Thu,0
ORD106777,2739,home,returning,4,UPI,low,35,3,Sat,0
ORD104156,1014,grocery,new,0,COD,low,14,19,Tue,0
ORD101969,6784,home,returning,12,netbanking,medium,0,12,Wed,0
ORD100671,3563,home,new,0,UPI,low,16,17,Sat,0
ORD104188,5244,electronics,returning,10,COD,low,40,6,Tue,1
ORD100666,1682,beauty,new,0,UPI,low,25,4,Sat,0
ORD101887,12194,electronics,returning,7,UPI,low,9,9,Wed,0
ORD103266,9532,electronics,new,0,wallet,medium,25,22,Fri,1
ORD100280,11402,electronics,returning,7,card,low,18,20,Thu,0
ORD101719,729,beauty,returning,9,UPI,medium,25,22,Tue,0
ORD102947,661,beauty,returning,6,UPI,medium,17,18,Sat,0
ORD104455,2530,apparel,returning,7,card,low,17,13,Wed,0
ORD100899,6180,home,new,0,UPI,medium,28,12,Tue,0
ORD106031,3452,apparel,new,0,COD,high,16,22,Fri,1
ORD107744,836,beauty,returning,8,card,low,12,2,Wed,0
ORD106090,3743,electronics,new,0,COD,medium,29,0,Wed,1
ORD107012,10999,electronics,returning,6,UPI,low,7,4,Fri,0
ORD100760,1219,beauty,returning,10,wallet,low,7,19,Sun,0
ORD106254,298,grocery,new,0,card,low,15,12,Sat,0
ORD101906,2047,apparel,returning,7,card,low,11,23,Wed,0
ORD104042,11841,electronics,returning,9,COD,high,45,13,Mon,1
ORD103823,15623,electronics,returning,5,netbanking,high,24,8,Sun,0
ORD104138,1212,beauty,returning,8,UPI,low,19,3,Tue,0
ORD106269,16547,electronics,returning,5,UPI,low,34,21,Mon,0
ORD106196,2306,beauty,new,0,UPI,low,3,8,Thu,0
ORD102593,15443,electronics,returning,4,COD,low,13,4,Thu,1
ORD105971,23999,electronics,returning,9,card,medium,25,2,Tue,0
ORD103579,9166,electronics,new,0,card,low,9,9,Mon,0
ORD102832,2174,apparel,returning,10,card,low,10,19,Thu,0
ORD105449,602,apparel,returning,8,netbanking,medium,23,21,Thu,0
ORD106327,3211,home,returning,5,card,medium,22,1,Mon,0
ORD100137,2516,apparel,returning,9,UPI,medium,20,14,Sat,0
ORD102180,947,beauty,returning,7,wallet,high,9,12,Fri,0
ORD102128,10204,electronics,returning,6,UPI,low,4,19,Thu,0
ORD103177,3094,apparel,returning,6,card,low,13,7,Wed,0
ORD104854,8485,electronics,new,0,card,high,17,12,Fri,1
ORD104637,266,beauty,new,0,COD,low,19,6,Fri,0
ORD106978,3074,beauty,returning,5,card,low,6,16,Sat,0
ORD104261,616,grocery,returning,12,UPI,low,6,14,Fri,0
ORD104344,1243,beauty,new,0,UPI,medium,4,23,Fri,1
ORD102017,12379,electronics,returning,7,card,medium,30,20,Fri,0
ORD104542,612,grocery,new,0,UPI,low,14,21,Thu,0
ORD102482,8628,electronics,returning,9,card,high,7,10,Fri,0
ORD101358,789,beauty,new,0,card,low,20,18,Fri,0
ORD106941,1363,apparel,new,0,UPI,medium,14,0,Fri,0
ORD101329,15851,electronics,returning,5,wallet,medium,9,18,Wed,0
ORD107973,4110,electronics,returning,7,UPI,medium,22,8,Sat,1
ORD102150,2363,home,returning,8,card,low,3,8,Wed,0
ORD104673,1645,apparel,new,0,wallet,medium,2,22,Tue,0
ORD103981,2894,apparel,new,0,UPI,low,27,7,Wed,0
ORD101252,10409,electronics,new,0,netbanking,high,9,3,Sat,0
ORD103278,965,apparel,returning,1,card,low,1,4,Fri,0
ORD103374,1975,home,returning,3,card,medium,24,2,Tue,0
ORD102814,20577,electronics,returning,7,netbanking,low,40,23,Wed,0
ORD104719,5095,electronics,returning,12,COD,low,10,3,Mon,0
ORD106544,741,apparel,returning,12,UPI,low,33,12,Fri,0
ORD101848,1175,apparel,new,0,UPI,medium,19,1,Tue,0
ORD103037,13510,electronics,returning,7,card,low,17,14,Mon,0
ORD100235,487,beauty,returning,5,card,low,12,2,Mon,0
ORD101984,3994,home,new,0,UPI,medium,24,14,Tue,0
ORD104363,228,grocery,returning,4,card,medium,11,17,Tue,0
ORD103962,898,beauty,returning,8,card,low,23,22,Tue,0
ORD100770,2052,apparel,returning,6,netbanking,high,50,0,Fri,0
ORD104533,809,apparel,returning,8,COD,medium,2,8,Wed,0
ORD100673,2346,beauty,returning,4,card,medium,5,14,Tue,0
ORD100249,6000,apparel,returning,10,wallet,low,8,17,Sat,0
ORD106297,1797,home,returning,6,card,low,10,15,Sat,0
ORD106238,1745,beauty,new,0,UPI,medium,7,10,Mon,0
ORD103419,611,grocery,returning,8,UPI,medium,17,23,Wed,0
ORD101823,2184,home,returning,10,card,low,34,2,Wed,0
ORD107632,485,grocery,new,0,UPI,low,10,2,Sat,0
ORD107644,2107,beauty,returning,7,UPI,low,8,23,Mon,0
ORD104544,2352,apparel,returning,6,card,medium,0,14,Tue,0
ORD105565,1489,apparel,new,0,netbanking,low,20,22,Tue,0
ORD107138,2053,beauty,new,0,UPI,low,31,15,Tue,0
ORD107465,11352,electronics,returning,6,card,low,12,12,Mon,0
ORD105997,927,beauty,new,0,UPI,high,8,7,Thu,0
ORD106600,10441,electronics,returning,8,card,medium,25,2,Thu,0
ORD104178,1900,home,new,0,UPI,medium,17,2,Tue,0
ORD104809,3588,home,new,0,card,medium,5,10,Sun,0
ORD102724,6613,electronics,new,0,COD,low,4,14,Sat,0
ORD107232,20774,electronics,new,0,netbanking,low,3,8,Tue,0
ORD101460,1639,beauty,returning,8,card,low,19,3,Tue,0
ORD105989,593,apparel,new,0,UPI,medium,5,15,Sat,1
ORD101668,16038,electronics,returning,5,UPI,high,2,11,Sun,0
ORD102000,3300,beauty,new,0,card,low,3,20,Mon,0
ORD104571,814,grocery,new,0,card,medium,64,3,Sat,0
ORD107433,8904,electronics,returning,5,UPI,low,6,13,Sat,0
ORD100404,352,grocery,new,0,UPI,medium,9,20,Fri,0
ORD100384,574,apparel,returning,13,UPI,low,5,19,Sat,0
ORD107185,787,apparel,new,0,COD,low,2,1,Sun,0
ORD102152,1023,beauty,new,0,UPI,low,41,21,Wed,0
ORD101633,1243,beauty,returning,12,wallet,low,7,22,Sat,1
ORD107329,1671,apparel,returning,6,UPI,medium,2,8,Sun,0
ORD107200,1751,apparel,returning,10,UPI,low,15,13,Tue,0
ORD106970,692,beauty,returning,5,netbanking,low,24,17,Tue,0
ORD103925,2533,home,returning,6,card,low,9,1,Sun,0
ORD105336,1234,beauty,new,0,card,low,3,12,Sat,1
ORD104158,2380,apparel,new,0,card,high,7,4,Fri,0
ORD105898,1669,home,returning,13,netbanking,low,8,5,Thu,0
ORD107384,16949,electronics,new,0,UPI,low,17,0,Wed,0
ORD105358,2085,apparel,returning,9,netbanking,low,4,6,Tue,0
ORD100223,586,grocery,returning,5,card,low,9,21,Fri,0
ORD103136,1246,beauty,returning,10,UPI,medium,32,20,Mon,0
ORD104469,1368,apparel,returning,9,card,low,25,0,Thu,0
ORD107348,1451,apparel,returning,4,card,low,9,15,Mon,0
ORD105124,11416,home,returning,10,UPI,low,12,10,Thu,0
ORD104972,2835,apparel,returning,7,card,low,8,4,Sun,0
ORD102871,1707,apparel,returning,8,wallet,medium,3,14,Tue,0
ORD100009,2442,apparel,returning,6,UPI,medium,13,19,Sun,0
ORD106593,726,beauty,returning,1,netbanking,medium,42,11,Tue,0
ORD101944,1728,beauty,returning,8,UPI,medium,12,17,Mon,0
ORD101838,2654,beauty,new,0,COD,medium,7,7,Sat,0
ORD104804,3199,beauty,returning,10,UPI,high,80,6,Thu,0
ORD100255,645,beauty,new,0,netbanking,low,3,23,Sun,0
ORD107026,3973,home,returning,7,card,low,34,2,Sat,0
ORD105713,2250,beauty,returning,8,COD,low,0,4,Mon,0
ORD104485,1894,apparel,returning,8,UPI,low,4,12,Sat,0
ORD107209,4612,home,returning,3,card,low,1,22,Mon,0
ORD101581,1666,apparel,new,0,card,medium,46,15,Sat,1
ORD102956,28202,electronics,returning,11,COD,medium,8,17,Wed,1
ORD107690,16846,electronics,new,0,UPI,low,12,21,Sat,0
ORD102508,3208,home,returning,9,UPI,medium,2,7,Wed,0
ORD106132,575,beauty,returning,11,COD,low,5,15,Mon,0
ORD105024,1800,home,new,0,COD,low,47,2,Fri,0
ORD105320,29105,electronics,returning,7,UPI,low,9,20,Thu,0
ORD106645,4898,electronics,returning,5,UPI,medium,19,15,Thu,0
ORD106042,643,beauty,new,0,UPI,medium,17,20,Sat,0
ORD103775,1346,apparel,returning,3,UPI,medium,24,19,Wed,0
ORD104835,2273,beauty,new,0,COD,medium,15,9,Fri,0
ORD104136,4915,home,new,0,wallet,low,40,23,Sat,0
ORD104964,950,apparel,returning,6,UPI,low,21,11,Tue,0
ORD102779,12339,electronics,new,0,wallet,high,1,10,Wed,1
ORD100539,386,beauty,returning,8,UPI,low,10,11,Sat,0
ORD102745,150,beauty,new,0,UPI,medium,1,4,Sat,0
ORD107236,5033,apparel,returning,10,UPI,low,3,0,Wed,0
ORD107308,24245,electronics,returning,12,UPI,medium,30,0,Thu,1
ORD106819,864,grocery,new,0,UPI,low,3,3,Thu,0
ORD101145,1844,apparel,new,0,UPI,low,21,15,Sun,0
ORD105127,5296,electronics,returning,6,UPI,low,23,16,Mon,0
ORD100667,909,grocery,returning,3,UPI,medium,30,3,Fri,0
ORD103019,980,apparel,returning,8,COD,medium,16,4,Fri,0
ORD100357,1099,beauty,returning,10,wallet,high,2,14,Thu,0
ORD105063,22860,electronics,returning,5,card,low,10,5,Mon,0
ORD102783,5088,apparel,returning,4,card,low,3,15,Fri,0
ORD101353,1441,apparel,returning,4,card,low,6,19,Mon,0
ORD105131,10106,electronics,returning,3,card,medium,14,3,Sat,0
ORD100470,461,apparel,returning,13,UPI,high,26,1,Sat,0
ORD102703,1304,beauty,returning,8,card,medium,23,8,Tue,0
ORD103330,332,grocery,returning,6,UPI,low,1,18,Thu,0
ORD103637,5912,electronics,returning,9,UPI,high,51,22,Mon,0
ORD101396,1941,home,returning,8,COD,low,21,15,Thu,0
ORD103584,1072,grocery,returning,8,wallet,low,37,12,Fri,0
ORD105262,5854,electronics,new,0,netbanking,low,25,18,Sun,0
ORD105645,669,apparel,returning,7,UPI,medium,6,12,Wed,0
ORD101256,783,beauty,new,0,card,low,25,6,Thu,0
ORD106190,962,beauty,returning,3,COD,medium,13,22,Tue,1
ORD103512,347,grocery,returning,7,wallet,low,14,1,Thu,0
ORD105651,2491,apparel,new,0,UPI,low,6,4,Tue,0
ORD105778,2606,beauty,returning,7,UPI,medium,24,0,Wed,0
ORD101250,33275,electronics,new,0,COD,medium,29,10,Sat,0
ORD105795,1847,home,returning,11,card,low,19,19,Sun,0
ORD107679,1387,grocery,returning,6,UPI,medium,39,7,Mon,0
ORD103284,19827,electronics,new,0,UPI,low,5,18,Sun,0
ORD102933,752,grocery,returning,12,COD,medium,11,12,Sun,0
ORD104175,858,home,new,0,card,medium,17,16,Sat,0
ORD105268,943,grocery,new,0,UPI,low,4,19,Fri,0
ORD104910,16121,electronics,returning,7,card,high,5,19,Sat,0
ORD101852,3570,home,returning,4,UPI,medium,1,19,Tue,0
ORD106316,2522,home,returning,3,card,high,15,3,Thu,0
ORD106815,14690,electronics,returning,5,card,low,7,18,Sat,0
ORD107482,10326,home,new,0,COD,low,5,21,Fri,0
ORD107777,283,grocery,returning,10,wallet,medium,53,16,Thu,0
ORD100133,2132,apparel,new,0,netbanking,low,15,0,Mon,0
ORD105236,11500,electronics,new,0,card,low,59,1,Wed,1
ORD105029,25730,electronics,returning,7,UPI,low,32,22,Fri,0
ORD107271,562,grocery,returning,8,COD,low,11,0,Tue,0
ORD101531,21853,electronics,returning,4,COD,high,39,8,Sun,1
ORD101214,2082,apparel,returning,4,COD,low,17,16,Mon,0
ORD100504,3220,home,new,0,UPI,low,9,18,Sat,0
ORD104285,4180,electronics,new,0,netbanking,low,5,19,Tue,0
ORD106491,1813,home,new,0,UPI,high,17,13,Wed,0
ORD101996,1470,apparel,returning,11,card,low,30,3,Mon,0
ORD106530,398,apparel,returning,14,UPI,high,6,15,Tue,0
ORD103072,920,beauty,new,0,UPI,low,13,2,Mon,0
ORD101958,375,beauty,new,0,UPI,low,14,21,Thu,0
ORD101384,508,grocery,returning,4,COD,medium,4,4,Mon,0
ORD100894,1096,beauty,returning,11,UPI,high,10,7,Sun,0
ORD104924,2176,apparel,new,0,COD,low,3,9,Mon,0
ORD106619,461,apparel,new,0,UPI,low,26,3,Sun,1
ORD105779,3509,electronics,new,0,netbanking,low,9,16,Fri,0
ORD103709,1072,beauty,returning,4,UPI,low,18,8,Tue,0
ORD107380,735,apparel,new,0,UPI,low,22,17,Sun,0
ORD104849,742,beauty,returning,12,UPI,low,9,9,Sun,0
ORD104748,150,grocery,returning,8,netbanking,medium,22,8,Mon,0
ORD104268,1642,beauty,returning,6,UPI,low,20,11,Wed,0
ORD103522,11049,electronics,new,0,card,low,6,21,Sun,0
ORD103602,5421,home,new,0,card,high,13,21,Wed,0
ORD107813,1584,apparel,returning,8,UPI,medium,21,3,Sun,0
ORD100713,1503,grocery,returning,4,COD,low,8,21,Mon,0
ORD104186,11506,electronics,returning,8,netbanking,low,15,22,Sat,0
ORD102214,242,grocery,returning,7,COD,low,24,0,Tue,0
ORD105301,1226,home,returning,7,COD,low,8,20,Fri,0
ORD102923,722,home,new,0,UPI,medium,6,11,Mon,0
ORD107250,1932,home,returning,7,card,medium,5,13,Sun,0
ORD101810,502,apparel,returning,6,wallet,medium,1,1,Fri,1
ORD103486,4660,home,new,0,card,high,27,9,Mon,1
ORD103141,9444,electronics,returning,9,COD,low,11,2,Tue,0
ORD101827,825,apparel,returning,8,UPI,high,6,5,Thu,0
ORD101155,16750,electronics,returning,4,UPI,low,3,20,Sat,0
ORD101324,1495,apparel,returning,4,netbanking,low,29,16,Mon,0
ORD104312,1123,apparel,new,0,card,medium,2,18,Tue,0
ORD100510,9268,electronics,returning,10,UPI,medium,12,1,Sun,0
ORD101680,1281,beauty,returning,6,card,low,0,0,Sun,0
ORD100499,9593,home,new,0,UPI,high,9,3,Mon,0
ORD107257,311,grocery,new,0,UPI,low,17,3,Tue,0
ORD101856,2022,apparel,new,0,wallet,low,1,16,Fri,0
ORD105615,1530,apparel,returning,8,UPI,low,1,4,Tue,0
ORD102386,648,grocery,returning,10,card,low,11,12,Sun,0
ORD105541,4694,home,new,0,COD,medium,6,19,Sun,1
ORD106172,1861,apparel,returning,9,wallet,high,34,2,Wed,0
ORD101540,785,beauty,returning,6,COD,medium,8,11,Sat,0
ORD101217,1769,home,returning,6,card,low,9,18,Tue,0
ORD102681,704,grocery,returning,12,UPI,medium,5,20,Sat,0
ORD107817,1343,home,returning,11,UPI,low,16,23,Sun,0
ORD102993,2698,home,returning,6,card,medium,0,8,Wed,0
ORD105512,1838,apparel,returning,6,COD,low,18,23,Mon,0
ORD101191,1273,apparel,returning,4,UPI,high,1,14,Mon,0
ORD105293,3800,home,new,0,card,high,8,9,Thu,0
ORD101542,1135,apparel,returning,9,UPI,low,15,8,Mon,0
ORD103324,1485,home,returning,5,UPI,low,4,11,Thu,0
ORD107056,779,grocery,returning,7,netbanking,low,1,1,Sun,0
ORD102539,4982,home,new,0,UPI,high,14,9,Thu,1
ORD100953,19829,electronics,returning,9,netbanking,medium,1,10,Sun,0
ORD107176,17946,electronics,returning,15,COD,low,29,17,Mon,0
ORD106731,1605,home,returning,4,COD,low,23,8,Thu,0
ORD104846,30356,electronics,new,0,UPI,high,4,5,Sat,0
ORD106801,2336,home,returning,6,card,high,9,12,Sun,0
ORD104330,14777,electronics,new,0,wallet,low,40,3,Thu,1
ORD107988,2228,home,new,0,UPI,low,3,14,Thu,0
ORD101156,26189,electronics,new,0,wallet,low,22,13,Sat,0
ORD107407,3083,home,returning,9,COD,low,10,6,Thu,0
ORD102982,5289,electronics,new,0,netbanking,low,10,20,Tue,1
ORD105305,12000,home,returning,8,UPI,high,13,20,Wed,0
ORD102616,22953,electronics,new,0,UPI,medium,12,11,Tue,0
ORD101167,3220,home,returning,4,card,high,60,12,Sun,0
ORD103222,3110,beauty,returning,6,card,low,6,4,Mon,0
ORD105588,300,apparel,returning,2,card,low,49,13,Wed,0
ORD102938,855,apparel,returning,8,card,medium,5,4,Fri,0
ORD107192,1995,home,returning,9,COD,low,10,8,Tue,0
ORD104980,918,grocery,returning,5,UPI,medium,6,0,Sat,0
ORD100143,8331,home,returning,7,UPI,low,16,22,Fri,0
ORD107921,2390,apparel,new,0,COD,low,2,13,Mon,1
ORD103577,978,apparel,new,0,card,medium,0,22,Mon,0
ORD102782,3596,home,returning,8,card,low,9,4,Sun,0
ORD100717,6537,electronics,returning,5,COD,medium,14,17,Sun,0
ORD101819,1422,home,returning,6,UPI,medium,16,9,Sun,0
ORD102502,1263,grocery,returning,7,UPI,low,15,13,Wed,0
ORD104360,1729,apparel,returning,11,card,medium,18,6,Fri,0
ORD106588,320,grocery,returning,10,card,low,37,9,Mon,0
ORD100395,2610,apparel,new,0,UPI,low,9,2,Wed,0
ORD105731,353,grocery,returning,10,UPI,low,31,15,Thu,0
ORD106320,3869,apparel,returning,2,card,low,4,8,Sat,0
ORD107186,514,apparel,new,0,UPI,medium,2,7,Sun,0
ORD107724,2484,grocery,returning,6,UPI,low,11,14,Thu,0
ORD104492,904,grocery,returning,8,COD,low,17,17,Thu,0
ORD101365,2223,home,returning,2,netbanking,low,43,22,Tue,1
ORD107292,657,beauty,new,0,UPI,low,1,0,Mon,0
ORD100595,3051,apparel,returning,7,netbanking,medium,3,21,Fri,0
ORD106205,3540,home,returning,12,card,low,1,7,Wed,0
ORD103952,720,grocery,returning,4,UPI,medium,28,11,Sat,0
ORD105392,412,grocery,returning,6,wallet,medium,15,20,Wed,0
ORD105917,4000,beauty,returning,7,wallet,medium,9,8,Fri,0
ORD104968,17326,electronics,returning,5,card,medium,22,8,Sun,0
ORD102914,2253,apparel,new,0,card,medium,19,16,Mon,0
ORD107876,557,home,returning,5,card,medium,25,13,Fri,0
ORD103766,1307,home,returning,2,card,high,22,22,Wed,0
ORD103851,1673,apparel,new,0,COD,medium,4,10,Sun,0
ORD104132,1688,apparel,returning,6,card,medium,4,11,Mon,0
ORD106806,3675,home,new,0,wallet,low,8,1,Wed,0
ORD107335,686,grocery,returning,10,UPI,low,3,0,Sat,0
ORD102143,1806,beauty,new,0,COD,medium,3,22,Sat,0
ORD107377,435,grocery,new,0,UPI,low,24,18,Wed,0
ORD105073,2150,home,new,0,card,low,21,18,Thu,0
ORD101122,945,beauty,returning,9,wallet,low,8,0,Sun,0
ORD106335,895,apparel,returning,7,card,medium,6,12,Mon,0
ORD102967,528,apparel,returning,6,netbanking,low,39,20,Sun,0
ORD100675,1855,apparel,returning,2,UPI,low,7,16,Tue,0
ORD102808,13786,electronics,returning,8,COD,medium,6,21,Thu,0
ORD103348,1297,beauty,returning,9,UPI,medium,0,13,Tue,0
ORD100728,746,apparel,returning,6,card,medium,9,9,Fri,0
ORD100412,38910,electronics,returning,4,COD,low,1,12,Tue,0
ORD103146,2323,beauty,returning,4,card,high,5,10,Mon,0
ORD101516,8112,electronics,returning,11,wallet,high,1,9,Wed,0
ORD100417,1965,beauty,new,0,UPI,low,7,0,Mon,0
ORD103069,2083,apparel,returning,6,COD,high,58,10,Fri,0
ORD101625,1966,beauty,returning,7,COD,low,28,22,Fri,0
ORD107113,4127,home,new,0,card,medium,10,12,Fri,0
ORD106748,1976,apparel,returning,7,COD,medium,9,21,Wed,0
ORD104185,791,beauty,new,0,UPI,medium,60,22,Sun,0
ORD107468,2154,beauty,returning,4,card,low,5,22,Sat,0
ORD102082,935,beauty,new,0,UPI,low,1,18,Sun,0
ORD100753,640,apparel,returning,7,card,low,21,6,Thu,0
ORD103969,23559,electronics,new,0,netbanking,low,2,4,Tue,0
ORD103373,3882,electronics,returning,2,UPI,high,3,9,Sat,0
ORD105726,6675,home,returning,6,UPI,low,11,16,Thu,0
ORD104107,321,beauty,returning,3,wallet,high,42,10,Wed,1
ORD102444,2206,apparel,new,0,UPI,low,2,21,Mon,0
ORD104380,9506,home,returning,5,card,medium,19,5,Mon,0
ORD101066,2268,apparel,returning,10,COD,medium,36,21,Sat,0
ORD103913,1549,apparel,returning,2,card,low,6,10,Sun,0
ORD105536,1627,apparel,new,0,netbanking,low,16,22,Sun,0
ORD105387,15691,electronics,new,0,netbanking,low,14,1,Sat,0
ORD103498,1259,apparel,new,0,UPI,medium,47,1,Sat,1
ORD102738,2374,beauty,returning,8,card,medium,2,17,Thu,0
ORD105052,2511,home,returning,5,UPI,low,27,0,Fri,1
ORD104000,619,beauty,new,0,COD,medium,11,12,Wed,0
ORD101568,596,apparel,new,0,card,low,10,5,Mon,0
ORD102427,582,beauty,returning,5,wallet,medium,12,7,Tue,1
ORD103746,1736,apparel,new,0,UPI,low,5,10,Fri,0
ORD106833,963,grocery,returning,5,UPI,low,11,15,Sun,0
ORD107411,788,beauty,returning,7,card,low,1,6,Wed,0
ORD101687,3308,home,returning,8,card,low,20,1,Wed,0
